timestamp,sequence,exchange_timestamp,bid_price_0,bid_size_0,ask_price_0,ask_size_0,bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5,bid_price_6,bid_size_6,ask_price_6,ask_size_6,bid_price_7,bid_size_7,ask_price_7,ask_size_7,bid_price_8,bid_size_8,ask_price_8,ask_size_8,bid_price_9,bid_size_9,ask_price_9,ask_size_9,bid_price_10,bid_size_10,ask_price_10,ask_size_10,bid_price_11,bid_size_11,ask_price_11,ask_size_11,bid_price_12,bid_size_12,ask_price_12,ask_size_12,bid_price_13,bid_size_13,ask_price_13,ask_size_13,bid_price_14,bid_size_14,ask_price_14,ask_size_14,bid_price_15,bid_size_15,ask_price_15,ask_size_15,bid_price_16,bid_size_16,ask_price_16,ask_size_16,bid_price_17,bid_size_17,ask_price_17,ask_size_17,bid_price_18,bid_size_18,ask_price_18,ask_size_18,bid_price_19,bid_size_19,ask_price_19,ask_size_19
1756904112.7999077,1756904112212,1756904112212,0.22851,29240.0,0.22861,2761.0,0.2285,33175.0,0.22862,3787.0,0.22849,29243.0,0.22863,167.0,0.22848,29244.0,0.22864,4597.0,0.22844,4664.0,0.22865,3786.0,0.22841,11122.0,0.22866,34982.0,0.22837,54820.0,0.22867,7634.0,0.22836,107737.0,0.22869,26352.0,0.22835,60679.0,0.22871,207121.0,0.22834,13445.0,0.22872,14913.0,0.22833,1623.0,0.22874,27152.0,0.22831,5460.0,0.22875,4860.0,0.22829,20212.0,0.22876,3791.0,0.22828,6000.0,0.22877,3791.0,0.22827,11122.0,0.22878,10505.0,0.22826,3246.0,0.2288,3781.0,0.22825,29947.0,0.22881,11602.0,0.22824,8115.0,0.22882,19622.0,0.22823,10979.0,0.22883,16220.0,0.22821,70503.0,0.22884,77382.0
1756904113.19153,1756904112569,1756904112569,0.22851,58480.0,0.22859,11122.0,0.2285,58482.0,0.22861,2761.0,0.22849,58486.0,0.22863,167.0,0.22848,58488.0,0.22864,4597.0,0.22844,4664.0,0.22865,3786.0,0.22842,35012.0,0.22866,34982.0,0.22841,11122.0,0.22867,7634.0,0.22837,54820.0,0.22869,26352.0,0.22836,72713.0,0.22871,207121.0,0.22835,50285.0,0.22872,14913.0,0.22834,13445.0,0.22874,27152.0,0.22833,3512.0,0.22875,4860.0,0.22832,3779.0,0.22876,3791.0,0.22831,5460.0,0.22877,3791.0,0.2283,3779.0,0.22878,10505.0,0.22829,20212.0,0.2288,3781.0,0.22828,6000.0,0.22881,5481.0,0.22827,11122.0,0.22882,19622.0,0.22826,3246.0,0.22883,16220.0,0.22825,217366.0,0.22884,77382.0
1756904113.4518943,1756904112971,1756904112971,0.22851,29240.0,0.22859,11122.0,0.2285,29241.0,0.22861,2761.0,0.22849,29243.0,0.22863,167.0,0.22848,29244.0,0.22864,3734.0,0.22844,4664.0,0.22866,34982.0,0.22842,35012.0,0.22867,3843.0,0.22841,11122.0,0.22868,4471.0,0.2284,7604.0,0.22869,47419.0,0.22839,1889.0,0.2287,3041.0,0.22838,3779.0,0.22871,207121.0,0.22837,54820.0,0.22872,14913.0,0.22836,76492.0,0.22874,27152.0,0.22835,54064.0,0.22875,4860.0,0.22834,13093.0,0.22876,3791.0,0.22833,18650.0,0.22877,3791.0,0.22832,6655.0,0.22878,10505.0,0.22831,5460.0,0.2288,3781.0,0.2283,3779.0,0.22881,7665.0,0.22829,20212.0,0.22882,28564.0,0.22828,3779.0,0.22883,16220.0
1756904114.04363,1756904113538,1756904113538,0.22848,4679.0,0.22859,11122.0,0.22844,23127.0,0.22861,2761.0,0.22842,35012.0,0.22863,167.0,0.2284,9493.0,0.22864,3734.0,0.22837,54820.0,0.22865,810.0,0.22836,79736.0,0.22866,35792.0,0.22835,30582.0,0.22867,860.0,0.22834,13093.0,0.22868,4471.0,0.22833,1623.0,0.22869,30418.0,0.22832,6655.0,0.2287,69754.0,0.22831,5460.0,0.22871,207121.0,0.2283,3779.0,0.22872,14913.0,0.22829,20212.0,0.22874,24003.0,0.22828,3779.0,0.22875,4860.0,0.22827,14901.0,0.22876,3791.0,0.22826,3246.0,0.22877,3791.0,0.22825,215475.0,0.22878,10505.0,0.22824,8115.0,0.2288,3781.0,0.22823,9884.0,0.22881,7665.0,0.22822,17853.0,0.22882,28564.0
1756904114.576629,1756904114117,1756904114117,0.22848,1748.0,0.22859,11122.0,0.22847,1750.0,0.22861,2761.0,0.22845,2436.0,0.22863,167.0,0.22844,6110.0,0.22864,3734.0,0.22842,35012.0,0.22865,1620.0,0.2284,5022.0,0.22866,35792.0,0.22838,11122.0,0.22867,860.0,0.22837,2189.0,0.22868,4471.0,0.22836,79736.0,0.22869,46327.0,0.22835,28831.0,0.2287,69754.0,0.22834,5401.0,0.22871,207121.0,0.22833,18650.0,0.22872,14913.0,0.22832,8405.0,0.22874,24003.0,0.22831,5460.0,0.22875,4860.0,0.2283,8477.0,0.22876,3791.0,0.22829,20212.0,0.22877,6774.0,0.22828,3779.0,0.22878,11355.0,0.22827,14901.0,0.2288,3781.0,0.22826,3246.0,0.22881,7665.0,0.22825,217222.0,0.22882,28564.0
1756904115.0139709,1756904114606,1756904114606,0.22848,1748.0,0.22859,11122.0,0.22847,1750.0,0.22861,2761.0,0.22845,2436.0,0.22863,167.0,0.22844,3763.0,0.22864,3734.0,0.22842,35012.0,0.22865,1620.0,0.22841,2931.0,0.22866,36885.0,0.2284,5022.0,0.22867,860.0,0.22838,11122.0,0.22868,4471.0,0.22836,79736.0,0.22869,50702.0,0.22835,28831.0,0.2287,69754.0,0.22834,5401.0,0.22871,207121.0,0.22833,18650.0,0.22872,14913.0,0.22832,8405.0,0.22874,24003.0,0.22831,5460.0,0.22875,4860.0,0.2283,8477.0,0.22876,3791.0,0.22829,21306.0,0.22877,6774.0,0.22828,3779.0,0.22878,11355.0,0.22827,14901.0,0.2288,3781.0,0.22826,3246.0,0.22881,7665.0,0.22825,217222.0,0.22882,28564.0
1756904115.577408,1756904115123,1756904115123,0.22844,1446.0,0.22845,25467.0,0.22841,2931.0,0.22846,50932.0,0.2284,5022.0,0.22847,76395.0,0.22836,54534.0,0.22848,76389.0,0.22835,24356.0,0.22851,2884.0,0.22834,8901.0,0.22855,1640.0,0.22833,1623.0,0.22858,55204.0,0.22832,6655.0,0.22859,11122.0,0.22831,5460.0,0.22861,9095.0,0.2283,6727.0,0.22863,167.0,0.22829,20212.0,0.22864,810.0,0.22828,3779.0,0.22865,1620.0,0.22827,14901.0,0.22866,1903.0,0.22826,13128.0,0.22867,22563.0,0.22825,237218.0,0.22868,4471.0,0.22824,8115.0,0.22869,11140.0,0.22823,9884.0,0.2287,69754.0,0.22822,3798.0,0.22871,207121.0,0.22821,70503.0,0.22872,14913.0,0.22819,13765.0,0.22874,24003.0
1756904116.1843,1756904115726,1756904115726,0.22841,2623.0,0.22842,101880.0,0.2284,5022.0,0.22843,127345.0,0.22839,1446.0,0.22844,127340.0,0.22836,50755.0,0.22845,76401.0,0.22835,20577.0,0.22851,2884.0,0.22834,9593.0,0.22858,60078.0,0.22833,1623.0,0.22859,31054.0,0.22832,6655.0,0.2286,3781.0,0.22831,5460.0,0.22861,6334.0,0.2283,6727.0,0.22862,3781.0,0.22829,20212.0,0.22863,167.0,0.22828,3779.0,0.22864,4591.0,0.22827,14901.0,0.22865,4661.0,0.22826,13128.0,0.22866,5684.0,0.22825,237218.0,0.22867,26346.0,0.22824,8115.0,0.22868,4471.0,0.22823,26919.0,0.22869,11140.0,0.22822,4893.0,0.2287,66713.0,0.22821,70503.0,0.22871,200659.0,0.22819,3790.0,0.22872,14913.0
1756904116.6551418,1756904116233,1756904116233,0.22841,2931.0,0.22851,2884.0,0.2284,1889.0,0.22858,39866.0,0.22839,1446.0,0.22859,31054.0,0.22837,11122.0,0.2286,3781.0,0.22836,50755.0,0.22861,6334.0,0.22835,20577.0,0.22862,3781.0,0.22834,13970.0,0.22863,167.0,0.22833,1623.0,0.22864,4591.0,0.22832,6655.0,0.22865,4661.0,0.22831,5460.0,0.22866,5684.0,0.2283,6727.0,0.22867,26346.0,0.22829,20212.0,0.22868,4471.0,0.22828,3779.0,0.22869,6765.0,0.22827,14901.0,0.2287,66713.0,0.22826,13128.0,0.22871,200659.0,0.22825,237218.0,0.22872,14913.0,0.22824,8115.0,0.22874,24003.0,0.22823,26919.0,0.22875,4860.0,0.22822,4893.0,0.22876,3791.0,0.22821,70503.0,0.22877,6774.0
1756904117.1954763,1756904116776,1756904116776,0.22854,29237.0,0.22858,11122.0,0.22853,29238.0,0.22861,3138.0,0.22852,29239.0,0.22862,3781.0,0.22851,29241.0,0.22863,167.0,0.22846,29247.0,0.22864,4591.0,0.22845,31679.0,0.22865,4661.0,0.22844,31568.0,0.22866,39571.0,0.22843,64265.0,0.22867,4643.0,0.22842,16526.0,0.22869,6765.0,0.22841,3497.0,0.22871,206775.0,0.2284,1889.0,0.22872,14913.0,0.22839,23176.0,0.22874,24003.0,0.22837,11122.0,0.22875,4860.0,0.22836,87322.0,0.22876,3791.0,0.22835,25070.0,0.22877,6774.0,0.22834,9784.0,0.22878,11355.0,0.22833,1623.0,0.22879,5876.0,0.22832,6655.0,0.2288,3781.0,0.22831,5460.0,0.22881,5481.0,0.2283,6727.0,0.22882,28564.0
